DATA_ISO;DIA;MES;ANO;CD_TIPO;NM_TIPO;CD_SIAFI;NR_CONTRATO_CONV;DT_ASSINATURA;DT_VENCIMENTO;VR_INICIAL;SQA_FAVORECIDO;TP_DOCUMENTO;NR_DOCUMENTO;NOME;VR_JUROS;VR_AMORTIZACAO
20110330;30;3;2011;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;3364484,82;14593250,38
20110330;30;3;2011;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;48838234,17;27436610,81
20110330;30;3;2011;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;540069,64;303564,78
20110330;30;3;2011;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;5886814,54;0
20110321;21;3;2011;1;DÍVIDA PÚBLICA INTERNA;99;2500;20060620;20190920;140729750;10031;2;3379;BANCO DO BRASIL S.A;1235275,77;0
20110317;17;3;2011;1;DÍVIDA PÚBLICA INTERNA;99;2500;20060620;20190920;140729750;10031;2;3379;BANCO DO BRASIL S.A;846562,18;5545697,5
20110315;15;3;2011;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;1185778,62;1856041,67
20180917;17;9;2018;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;73774,93;1918187,07
20180830;30;8;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;285581785,9;125804458,5
20180823;23;8;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180823;23;8;2018;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20110310;10;3;2011;1;DÍVIDA PÚBLICA INTERNA;35;STN-BIB;19970410;20130911;17802796,74;10031;2;3379;BANCO DO BRASIL S.A;174293,94;931887,03
20110228;28;2;2011;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;3399585,17;14459088,37
20110228;28;2;2011;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;13843929,99;0
20110228;28;2;2011;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;48451949,15;27002650,41
20110228;28;2;2011;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;124303743,6;47632303,52
20110228;28;2;2011;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;535798,78;298763,35
20110228;28;2;2011;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;4532512,25;0
20060531;31;5;2006;1;DÍVIDA PÚBLICA INTERNA;32;STN/AV.MF 09;19891231;20091231;60383917,22;10031;2;3379;BANCO DO BRASIL S.A;559726,67;0
20060530;30;5;2006;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;74626595,24;0
20060530;30;5;2006;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;6441515,8;9212025,55
20060530;30;5;2006;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;32754225,33;609733,19
20060502;2;5;2006;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;43747270,14;609611,27
20060502;2;5;2006;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;99685002,24;0
20060428;28;4;2006;1;DÍVIDA PÚBLICA INTERNA;32;STN/AV.MF 09;19891231;20091231;60383917,22;10031;2;3379;BANCO DO BRASIL S.A;435411,9;0
20060428;28;4;2006;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;6490138,21;9165952,25
20060411;11;4;2006;1;DÍVIDA PÚBLICA INTERNA;34;STN-DMLP;19970410;20240411;389143065,3;10031;2;3379;BANCO DO BRASIL S.A;19808512,7;30008722,78
20060331;31;3;2006;1;DÍVIDA PÚBLICA INTERNA;32;STN/AV.MF 09;19891231;20091231;60383917,22;10031;2;3379;BANCO DO BRASIL S.A;522003,73;0
20060330;30;3;2006;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;103959470,3;0
20060330;30;3;2006;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;6563686,1;9107333,79
20060330;30;3;2006;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;45627009,2;612366,92
20060310;10;3;2006;1;DÍVIDA PÚBLICA INTERNA;35;STN-BIB;19970410;20130911;17802796,74;10031;2;3379;BANCO DO BRASIL S.A;603967,45;1210948,81
20060302;2;3;2006;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;43377793,47;612734,56
20060302;2;3;2006;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;98828103,88;0
20060224;24;2;2006;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;6609958,41;9051614,37
20060224;24;2;2006;1;DÍVIDA PÚBLICA INTERNA;32;STN/AV.MF 09;19891231;20091231;60383917,22;10031;2;3379;BANCO DO BRASIL S.A;348465,59;0
20180816;16;8;2018;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;85683,68;1917284,52
20180810;10;8;2018;1;DÍVIDA PÚBLICA INTERNA;9008999;20/000219;20130724;20330725;1500000000;10031;2;3379;BANCO DO BRASIL S.A;6200854,54;0
20180802;2;8;2018;1;DÍVIDA PÚBLICA INTERNA;9001864;20/00020-0;20121226;20320621;3653733000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180801;1;8;2018;1;DÍVIDA PÚBLICA INTERNA;9001864;20/00020-0;20121226;20320621;3653733000;10031;2;3379;BANCO DO BRASIL S.A;22034164,67;0
20180730;30;7;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;260564885,3;142474084
20180727;27;7;2018;1;DÍVIDA PÚBLICA INTERNA;9008999;20/000219;20130724;20330725;1500000000;10031;2;3379;BANCO DO BRASIL S.A;0;0,01
20180727;27;7;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180727;27;7;2018;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180724;24;7;2018;1;DÍVIDA PÚBLICA INTERNA;9008999;20/000219;20130724;20330725;1500000000;10031;2;3379;BANCO DO BRASIL S.A;66825838,14;64270553,53
20180716;16;7;2018;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;99920,13;1916409,95
20180705;5;7;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;-0,04;0
20180628;28;6;2018;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;385472,29;58706278,4
20180628;28;6;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;259437725,5;93584979,58
20180628;28;6;2018;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180628;28;6;2018;1;DÍVIDA PÚBLICA INTERNA;9008999;20/000219;20130724;20330725;1500000000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180622;22;6;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;7100456,23;0
20180621;21;6;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180621;21;6;2018;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180620;20;6;2018;1;DÍVIDA PÚBLICA INTERNA;9001864;20/00020-0;20121226;20320621;3653733000;10031;2;3379;BANCO DO BRASIL S.A;183029516,3;191997194,9
20180615;15;6;2018;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;114140,53;1915505,47
20180611;11;6;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;259554679,8;73364619,39
20180611;11;6;2018;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;694888,15;58502374,83
20180605;5;6;2018;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180605;5;6;2018;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180605;5;6;2018;1;DÍVIDA PÚBLICA INTERNA;9001864;20/00020-0;20121226;20320621;3653733000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20180605;5;6;2018;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160304;4;3;2016;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;0;-5254,12
20160304;4;3;2016;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;-18;0
20160304;4;3;2016;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;21587,09;0
20160304;4;3;2016;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;-16332,97
20160229;29;2;2016;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;599436,3;554508,11
20160229;29;2;2016;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;142510087,6;95048571,98
20160229;29;2;2016;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;59462206,98
20160229;29;2;2016;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;0;19128274,29
20160229;29;2;2016;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;54189354,12;48231213,99
20160229;29;2;2016;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160217;17;2;2016;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160216;16;2;2016;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;249017,01;901839,72
20160215;15;2;2016;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;500370,19;1866046,36
20160212;12;2;2016;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160212;12;2;2016;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160202;2;2;2016;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160201;1;2;2016;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;0;20928234,77
20160201;1;2;2016;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;64995242,7
20160129;29;1;2016;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160129;29;1;2016;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160129;29;1;2016;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160129;29;1;2016;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160125;25;1;2016;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160125;25;1;2016;1;DÍVIDA PÚBLICA INTERNA;34;STN-DMLP;19970410;20240411;389143065,3;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160125;25;1;2016;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160125;25;1;2016;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160125;25;1;2016;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160125;25;1;2016;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160122;22;1;2016;1;DÍVIDA PÚBLICA INTERNA;9008999;20/000219;20130724;20330725;1500000000;10031;2;3379;BANCO DO BRASIL S.A;4568145,62;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;9008999;20/000219;20130724;20330725;1500000000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;34;STN-DMLP;19970410;20240411;389143065,3;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;9001864;20/00020-0;20121226;20320621;3653733000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;40;B. PARIBAS;19880208;20161231;724187,5;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20160121;21;1;2016;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;0;0
20110215;15;2;2011;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;1241245,42;1856041,66
20110131;31;1;2011;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;122751208,4;46645782,02
20110131;31;1;2011;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;5969590;0
20110131;31;1;2011;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;529327,71;292939,5
20110131;31;1;2011;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;47866704,94;26476283,29
20110131;31;1;2011;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;17318705,54;0
20110128;28;1;2011;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;3466957,81;14334481,62
20110117;17;1;2011;1;DÍVIDA PÚBLICA INTERNA;114;106-1;20091218;20190115;178180000;10031;2;3379;BANCO DO BRASIL S.A;4054848,08;0
20110117;17;1;2011;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20110117;17;1;2011;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20110117;17;1;2011;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20110117;17;1;2011;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10031;2;3379;BANCO DO BRASIL S.A;0;0
20101230;30;12;2010;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;12606433,12;0
20101230;30;12;2010;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;534948,4;293768,36
20101230;30;12;2010;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;4350749,34;0
20101230;30;12;2010;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;48374909,73;26551197,51
20101230;30;12;2010;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;3597269,42;14209248,29
20101230;30;12;2010;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;124006021,5;46719656,49
20101229;29;12;2010;1;DÍVIDA PÚBLICA INTERNA;40;B. PARIBAS;19880208;20161231;724187,5;10031;2;3379;BANCO DO BRASIL S.A;32779,24;434643,72
20101228;28;12;2010;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20101228;28;12;2010;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;0;0
20101228;28;12;2010;1;DÍVIDA PÚBLICA INTERNA;40;B. PARIBAS;19880208;20161231;724187,5;10031;2;3379;BANCO DO BRASIL S.A;0;0
20101228;28;12;2010;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;0;0
20101228;28;12;2010;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20101228;28;12;2010;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;0;0
20101228;28;12;2010;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;0;0
20101130;30;11;2010;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;121715958,1;45453518,22
20101130;30;11;2010;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;3621077,86;14060591,98
20101130;30;11;2010;1;DÍVIDA PÚBLICA INTERNA;108;RECOMPBDMG;19980508;20380220;102077634,7;10031;2;3379;BANCO DO BRASIL S.A;525260,71;286162,49
20101130;30;11;2010;1;DÍVIDA PÚBLICA INTERNA;107;RESIDUO SANB;19980508;20380220;5440425666;10031;2;3379;BANCO DO BRASIL S.A;154205,92;0
20101130;30;11;2010;1;DÍVIDA PÚBLICA INTERNA;106;RESIDUO 9496;19980218;20380220;15287887562;10031;2;3379;BANCO DO BRASIL S.A;446264,11;0
20101130;30;11;2010;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;47498790,29;25863768,74
20060131;31;1;2006;1;DÍVIDA PÚBLICA INTERNA;32;STN/AV.MF 09;19891231;20091231;60383917,22;10031;2;3379;BANCO DO BRASIL S.A;482708,73;0
20060130;30;1;2006;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;6635831,39;8963092,37
20060130;30;1;2006;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;40318424,59;608354,41
20060130;30;1;2006;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;91861656,37;0
20051229;29;12;2005;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;6689004,88;8898945,68
20051229;29;12;2005;1;DÍVIDA PÚBLICA INTERNA;32;STN/AV.MF 09;19891231;20091231;60383917,22;10031;2;3379;BANCO DO BRASIL S.A;609727,88;13459408,64
20051229;29;12;2005;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;93144533,88;0
20051229;29;12;2005;1;DÍVIDA PÚBLICA INTERNA;40;B. PARIBAS;19880208;20161231;724187,5;10031;2;3379;BANCO DO BRASIL S.A;149785,7;543851,94
20051229;29;12;2005;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;40830294,74;662092,44
20051228;28;12;2005;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;0;0
20051228;28;12;2005;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;0;0
20051228;28;12;2005;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;0;0
20051130;30;11;2005;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;25584847,28;444168,95
20051130;30;11;2005;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;57688593,01;0
20051130;30;11;2005;1;DÍVIDA PÚBLICA INTERNA;32;STN/AV.MF 09;19891231;20091231;60383917,22;10031;2;3379;BANCO DO BRASIL S.A;459148,04;0
20051130;30;11;2005;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;6730894,34;8827214,91
20051129;29;11;2005;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;231231,21;0
20051129;29;11;2005;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;-231231,21;0
20051103;3;11;2005;1;DÍVIDA PÚBLICA INTERNA;36;LEI 9496;19980218;20280220;9212176725;10031;2;3379;BANCO DO BRASIL S.A;47631704,6;0
20051103;3;11;2005;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;20904050,57;0
20051103;3;11;2005;1;DÍVIDA PÚBLICA INTERNA;32;STN/AV.MF 09;19891231;20091231;60383917,22;10031;2;3379;BANCO DO BRASIL S.A;486449,81;0
20051028;28;10;2005;1;DÍVIDA PÚBLICA INTERNA;33;LEI 8727;19940120;20140120;84421925,79;10031;2;3379;BANCO DO BRASIL S.A;6708752,48;8750109,45
20100920;20;9;2010;1;DÍVIDA PÚBLICA INTERNA;99;2500;20060620;20190920;140729750;10031;2;3379;BANCO DO BRASIL S.A;1277355,44;0
20100916;16;9;2010;1;DÍVIDA PÚBLICA INTERNA;99;2500;20060620;20190920;140729750;10031;2;3379;BANCO DO BRASIL S.A;855719,02;5240357,92
20100910;10;9;2010;1;DÍVIDA PÚBLICA INTERNA;35;STN-BIB;19970410;20130911;17802796,74;10031;2;3379;BANCO DO BRASIL S.A;214295,64;966069,3
20100830;30;8;2010;1;DÍVIDA PÚBLICA INTERNA;38;SAN. B. EST.;19980508;20280508;4344336000;10031;2;3379;BANCO DO BRASIL S.A;46010173,78;24488971,73
